packet_id,send_time,receive_time,delay_ms
596,1759785757.4631972,1759785757.6792746,216.077
597,1759785757.465197,1759785757.6030152,137.818
598,1759785757.4671972,1759785757.6424603,175.263
599,1759785757.4691973,1759785757.7045286,235.331
600,1759785757.4711971,1759785757.654033,182.836
601,1759785757.4731972,1759785757.6659782,192.781
602,1759785757.475197,1759785757.619653,144.456
603,1759785757.4771972,1759785757.70605,228.853
604,1759785757.4791973,1759785757.653381,174.184
605,1759785757.481197,1759785757.7231865,241.989
606,1759785757.4831972,1759785757.7025762,219.379
607,1759785757.485197,1759785757.7026389,217.442
608,1759785757.4871972,1759785757.7350545,247.857
609,1759785757.4891973,1759785757.6560524,166.855
610,1759785757.491197,1759785757.7204347,229.238
611,1759785757.4931972,1759785757.66799,174.793
612,1759785757.495197,1759785757.7224128,227.216
613,1759785757.4971972,1759785757.7041588,206.962
614,1759785757.4991972,1759785757.7273273,228.13
615,1759785757.501197,1759785757.6986127,197.416
616,1759785757.5031972,1759785757.6620116,158.814
617,1759785757.5051973,1759785757.7540627,248.865
618,1759785757.5071971,1759785757.7323954,225.198
619,1759785757.5091972,1759785757.7642312,255.034
620,1759785757.511197,1759785757.6968486,185.651
621,1759785757.5131972,1759785757.6981647,184.967
622,1759785757.5151973,1759785757.670546,155.349
623,1759785757.5171971,1759785757.6620257,144.829
624,1759785757.5191972,1759785757.696583,177.386
625,1759785757.521197,1759785757.7753613,254.164
626,1759785757.5231972,1759785757.7207026,197.505
627,1759785757.5251973,1759785757.6743958,149.199
628,1759785757.5271971,1759785757.7317848,204.588
629,1759785757.5291972,1759785757.7026196,173.422
630,1759785757.531197,1759785757.692986,161.789
631,1759785757.5331972,1759785757.7756941,242.497
632,1759785757.5351973,1759785757.695254,160.057
633,1759785757.537197,1759785757.7442222,207.025
634,1759785757.5391972,1759785757.6994271,160.23
635,1759785757.541197,1759785757.8001866,258.99
636,1759785757.5431972,1759785757.6902528,147.056
637,1759785757.5451972,1759785757.712421,167.224
638,1759785757.547197,1759785757.764781,217.584
639,1759785757.5491972,1759785757.8009799,251.783
640,1759785757.5511973,1759785757.7807577,229.56
641,1759785757.5531971,1759785757.7383013,185.104
642,1759785757.5551972,1759785757.7326367,177.44
643,1759785757.557197,1759785757.756047,198.85
644,1759785757.5591972,1759785757.7978005,238.603
645,1759785757.5611973,1759785757.789924,228.727
646,1759785757.5631971,1759785757.7616262,198.429
647,1759785757.5651972,1759785757.7165139,151.317
648,1759785757.567197,1759785757.733285,166.088
649,1759785757.5691972,1759785757.801115,231.918
650,1759785757.5711973,1759785757.8213756,250.178
651,1759785757.5731971,1759785757.8334172,260.22
652,1759785757.5751972,1759785757.733404,158.207
653,1759785757.577197,1759785757.8301604,252.963
654,1759785757.5791972,1759785757.7394426,160.245
655,1759785757.5811973,1759785757.7576373,176.44
656,1759785757.583197,1759785757.8197558,236.559
657,1759785757.5851972,1759785757.8213058,236.109
658,1759785757.587197,1759785757.7495952,162.398
659,1759785757.5891972,1759785757.811212,222.015
660,1759785757.5911973,1759785757.758848,167.651
661,1759785757.593197,1759785757.7484918,155.295
662,1759785757.5951972,1759785757.8457973,250.6
663,1759785757.597197,1759785757.7796478,182.451
664,1759785757.5991971,1759785757.7734096,174.213
665,1759785757.6011972,1759785757.802066,200.869
666,1759785757.603197,1759785757.7613633,158.166
667,1759785757.6051972,1759785757.8090327,203.835
668,1759785757.6071973,1759785757.803374,196.177
669,1759785757.6091971,1759785757.8248641,215.667
670,1759785757.6111972,1759785757.7487636,137.566
671,1759785757.613197,1759785757.8217604,208.563
672,1759785757.6151972,1759785757.841744,226.547
673,1759785757.6171973,1759785757.780903,163.706
674,1759785757.6191971,1759785757.8611796,241.982
675,1759785757.6211972,1759785757.8143797,193.182
676,1759785757.623197,1759785757.849305,226.108
677,1759785757.6251972,1759785757.86249,237.293
678,1759785757.6271973,1759785757.8492374,222.04
679,1759785757.6291971,1759785757.8155322,186.335
680,1759785757.6311972,1759785757.8074188,176.222
681,1759785757.633197,1759785757.807416,174.219
682,1759785757.6351972,1759785757.779399,144.202
683,1759785757.6371973,1759785757.7789345,141.737
684,1759785757.639197,1759785757.7941718,154.975
685,1759785757.6411972,1759785757.8044999,163.303
686,1759785757.643197,1759785757.8747802,231.583
687,1759785757.6451972,1759785757.8977315,252.534
688,1759785757.6471972,1759785757.872509,225.312
689,1759785757.649197,1759785757.885836,236.639
690,1759785757.6511972,1759785757.830745,179.548
691,1759785757.6531973,1759785757.836233,183.036
692,1759785757.6551971,1759785757.8603141,205.117
693,1759785757.6571972,1759785757.9157403,258.543
694,1759785757.659197,1759785757.8228714,163.674
695,1759785757.6611972,1759785757.9141173,252.92
696,1759785757.6631973,1759785757.8858135,222.616
697,1759785757.6651971,1759785757.875234,210.037
698,1759785757.6671972,1759785757.8841424,216.945
699,1759785757.669197,1759785757.8807752,211.578
700,1759785757.6711972,1759785757.890964,219.767
701,1759785757.6731973,1759785757.8659968,192.8
702,1759785757.6751971,1759785757.905211,230.014
703,1759785757.6771972,1759785757.866166,188.969
704,1759785757.679197,1759785757.8539584,174.761
705,1759785757.6811972,1759785757.9035378,222.34
706,1759785757.6831973,1759785757.8413792,158.182
707,1759785757.685197,1759785757.9124765,227.279
708,1759785757.6871972,1759785757.8485818,161.385
709,1759785757.689197,1759785757.883132,193.935
710,1759785757.6911972,1759785757.9292803,238.083
711,1759785757.6931973,1759785757.8779771,184.78
712,1759785757.695197,1759785757.8495562,154.359
713,1759785757.6971972,1759785757.900132,202.935
714,1759785757.6991973,1759785757.9140918,214.894
715,1759785757.7011971,1759785757.9228275,221.63
716,1759785757.7031972,1759785757.9423718,239.175
717,1759785757.705197,1759785757.9381337,232.937
718,1759785757.7071972,1759785757.9259703,218.773
719,1759785757.7091973,1759785757.9196742,210.477
720,1759785757.7111971,1759785757.8664627,155.266
721,1759785757.7131972,1759785757.8936067,180.41
722,1759785757.715197,1759785757.904066,188.869
723,1759785757.7171972,1759785757.9320204,214.823
724,1759785757.7191973,1759785757.8854284,166.231
725,1759785757.7211971,1759785757.8750522,153.855
726,1759785757.7231972,1759785757.9480305,224.833
727,1759785757.725197,1759785757.9025638,177.367
728,1759785757.7271972,1759785757.971869,244.672
729,1759785757.7291973,1759785757.951201,222.004
730,1759785757.731197,1759785757.9197388,188.542
731,1759785757.7331972,1759785757.9579551,224.758
732,1759785757.735197,1759785757.971949,236.752
733,1759785757.7371972,1759785757.883271,146.074
734,1759785757.7391973,1759785757.9260511,186.854
735,1759785757.741197,1759785757.9804418,239.245
736,1759785757.7431972,1759785758.0036426,260.445
737,1759785757.745197,1759785757.9861937,240.997
738,1759785757.7471972,1759785757.9195862,172.389
739,1759785757.7491972,1759785757.9533722,204.175
740,1759785757.751197,1759785757.9106069,159.41
741,1759785757.7531972,1759785757.9594657,206.268
742,1759785757.7551973,1759785757.9567993,201.602
743,1759785757.7571971,1759785757.9135342,156.337
744,1759785757.7591972,1759785757.9888096,229.612
745,1759785757.761197,1759785757.971343,210.146
746,1759785757.7631972,1759785758.017732,254.535
747,1759785757.7651973,1759785757.9526665,187.469
748,1759785757.7671971,1759785757.9357312,168.534
749,1759785757.7691972,1759785757.9665387,197.342
750,1759785757.771197,1759785757.986731,215.534
751,1759785757.7731972,1759785758.0254622,252.265
752,1759785757.7751973,1759785757.9731252,197.928
753,1759785757.7771971,1759785758.0119822,234.785
754,1759785757.7791972,1759785757.9699655,190.768
755,1759785757.781197,1759785758.0073197,226.123
756,1759785757.7831972,1759785758.0114846,228.287
757,1759785757.7851973,1759785758.028332,243.135
758,1759785757.787197,1759785757.9571378,169.941
759,1759785757.7891972,1759785758.0293808,240.184
760,1759785757.791197,1759785757.975462,184.265
761,1759785757.7931972,1759785758.0383842,245.187
762,1759785757.7951972,1759785757.9532287,158.031
763,1759785757.797197,1759785757.9577181,160.521
764,1759785757.7991972,1759785757.96475,165.553
765,1759785757.8011973,1759785757.9510412,149.844
766,1759785757.8031971,1759785758.0048018,201.605
767,1759785757.8051972,1759785757.992502,187.305
768,1759785757.807197,1759785757.9894502,182.253
769,1759785757.8091972,1759785758.0225258,213.329
770,1759785757.8111973,1759785758.0413713,230.174
771,1759785757.8131971,1759785757.9728656,159.668
772,1759785757.8151972,1759785758.015344,200.147
773,1759785757.817197,1759785758.057278,240.081
774,1759785757.8191972,1759785757.9887688,169.572
775,1759785757.8211973,1759785757.9984,177.203
776,1759785757.8231971,1759785758.0557797,232.583
777,1759785757.8251972,1759785758.059781,234.584
778,1759785757.827197,1759785757.9978023,170.605
779,1759785757.8291972,1759785758.0017827,172.586
780,1759785757.8311973,1759785758.044086,212.889
781,1759785757.833197,1759785758.0066783,173.481
782,1759785757.8351972,1759785758.068194,232.997
783,1759785757.837197,1759785758.0497372,212.54
784,1759785757.8391972,1759785758.064694,225.497
785,1759785757.8411973,1759785757.99884,157.643
786,1759785757.843197,1759785758.0199182,176.721
787,1759785757.8451972,1759785757.9931536,147.956
788,1759785757.847197,1759785758.0371327,189.936
789,1759785757.8491971,1759785758.0365174,187.32
790,1759785757.8511972,1759785758.09912,247.923
791,1759785757.853197,1759785758.0787525,225.555
792,1759785757.8551972,1759785758.0120716,156.874
793,1759785757.8571973,1759785758.042889,185.692
794,1759785757.8591971,1759785758.0129957,153.799
795,1759785757.8611972,1759785758.0141644,152.967
796,1759785757.863197,1759785758.0713139,208.117
797,1759785757.8651972,1759785758.0744078,209.211
798,1759785757.8671973,1759785758.0594943,192.297
799,1759785757.8691971,1759785758.0882115,219.014
800,1759785757.8711972,1759785758.0832376,212.041
801,1759785757.873197,1759785758.113609,240.412
802,1759785757.8751972,1759785758.075798,200.601
803,1759785757.8771973,1759785758.0253997,148.202
804,1759785757.8791971,1759785758.0973518,218.155
805,1759785757.8811972,1759785758.0932765,212.079
806,1759785757.883197,1759785758.1128929,229.696
807,1759785757.8851972,1759785758.0465472,161.35
808,1759785757.8871973,1759785758.1039,216.703
809,1759785757.889197,1759785758.0950904,205.893
810,1759785757.8911972,1759785758.0917726,200.575
811,1759785757.893197,1759785758.1153703,222.173
812,1759785757.8951972,1759785758.1326225,237.425
813,1759785757.8971972,1759785758.159282,262.085
814,1759785757.899197,1759785758.1174834,218.286
815,1759785757.9011972,1759785758.0584862,157.289
816,1759785757.9031973,1759785758.1652174,262.02
817,1759785757.9051971,1759785758.1330352,227.838
818,1759785757.9071972,1759785758.1311343,223.937
819,1759785757.909197,1759785758.070722,161.525
820,1759785757.9111972,1759785758.089386,178.189
821,1759785757.9131973,1759785758.137006,223.809
822,1759785757.9151971,1759785758.1033,188.103
823,1759785757.9171972,1759785758.1041234,186.926
824,1759785757.919197,1759785758.1592205,240.023
825,1759785757.9211972,1759785758.1313546,210.157
826,1759785757.9231973,1759785758.0954995,172.302
827,1759785757.9251971,1759785758.1568763,231.679
828,1759785757.9271972,1759785758.0927513,165.554
829,1759785757.929197,1759785758.1131728,183.976
830,1759785757.9311972,1759785758.1290078,197.811
831,1759785757.9331973,1759785758.1463387,213.142
832,1759785757.935197,1759785758.0974383,162.241
833,1759785757.9371972,1759785758.1930149,255.818
834,1759785757.939197,1759785758.1102896,171.093
835,1759785757.9411972,1759785758.1732888,232.092
836,1759785757.9431973,1759785758.1931674,249.97
837,1759785757.945197,1759785758.1445556,199.358
838,1759785757.9471972,1759785758.1393402,192.143
839,1759785757.9491973,1759785758.101621,152.424
840,1759785757.9511971,1759785758.1487088,197.512
841,1759785757.9531972,1759785758.1544547,201.257
842,1759785757.955197,1759785758.1505775,195.38
843,1759785757.9571972,1759785758.1791108,221.914
844,1759785757.9591973,1759785758.1845715,225.374
845,1759785757.9611971,1759785758.150631,189.434
846,1759785757.9631972,1759785758.1119053,148.708
847,1759785757.965197,1759785758.1625414,197.344
848,1759785757.9671972,1759785758.1392255,172.028
849,1759785757.9691973,1759785758.1838727,214.675
850,1759785757.9711971,1759785758.2038467,232.65
851,1759785757.9731972,1759785758.152208,179.011
852,1759785757.975197,1759785758.1329868,157.79
853,1759785757.9771972,1759785758.175604,198.407
854,1759785757.9791973,1759785758.226665,247.468
855,1759785757.981197,1759785758.1887004,207.503
856,1759785757.9831972,1759785758.1833978,200.201
857,1759785757.985197,1759785758.2302995,245.102
858,1759785757.9871972,1759785758.1452289,158.032
859,1759785757.9891973,1759785758.1393864,150.189
860,1759785757.991197,1759785758.233397,242.2
861,1759785757.9931972,1759785758.1602433,167.046
862,1759785757.995197,1759785758.1533945,158.197
863,1759785757.9971972,1759785758.2130437,215.847
864,1759785757.9991972,1759785758.235673,236.476
865,1759785758.001197,1759785758.1665556,165.359
866,1759785758.0031972,1759785758.158815,155.618
867,1759785758.0051973,1759785758.2058027,200.605
868,1759785758.0071971,1759785758.1752486,168.051
869,1759785758.0091972,1759785758.2180147,208.818
870,1759785758.011197,1759785758.2586455,247.448
871,1759785758.0131972,1759785758.2009926,187.795
872,1759785758.0151973,1759785758.1801627,164.965
873,1759785758.0171971,1759785758.2678342,250.637
874,1759785758.0191972,1759785758.1707203,151.523
875,1759785758.021197,1759785758.2410562,219.859
876,1759785758.0231972,1759785758.1885748,165.378
877,1759785758.0251973,1759785758.2503862,225.189
878,1759785758.0271971,1759785758.18883,161.633
879,1759785758.0291972,1759785758.246788,217.591
880,1759785758.031197,1759785758.2198555,188.658
881,1759785758.0331972,1759785758.2340045,200.807
882,1759785758.0351973,1759785758.2648773,229.68
883,1759785758.037197,1759785758.230365,193.168
884,1759785758.0391972,1759785758.215945,176.748
885,1759785758.041197,1759785758.2599907,218.794
886,1759785758.0431972,1759785758.288073,244.876
887,1759785758.0451972,1759785758.2133474,168.15
888,1759785758.047197,1759785758.2334306,186.233
889,1759785758.0491972,1759785758.2424169,193.22
890,1759785758.0511973,1759785758.2471273,195.93
891,1759785758.0531971,1759785758.2634087,210.211
892,1759785758.0551972,1759785758.2212126,166.015
893,1759785758.057197,1759785758.251549,194.352
894,1759785758.0591972,1759785758.2830489,223.852
895,1759785758.0611973,1759785758.2967265,235.529
896,1759785758.0631971,1759785758.229123,165.926
897,1759785758.0651972,1759785758.2133818,148.184
898,1759785758.067197,1759785758.2620614,194.864
899,1759785758.0691972,1759785758.276179,206.982
900,1759785758.0711973,1759785758.2935982,222.401
901,1759785758.0731971,1759785758.2918062,218.609
902,1759785758.0751972,1759785758.2299056,154.708
903,1759785758.077197,1759785758.2637575,186.56
904,1759785758.0791972,1759785758.2838256,204.628
905,1759785758.0811973,1759785758.2945247,213.327
906,1759785758.083197,1759785758.3206437,237.447
907,1759785758.0851972,1759785758.263539,178.342
908,1759785758.087197,1759785758.3187196,231.523
909,1759785758.0891972,1759785758.2841783,194.981
910,1759785758.0911973,1759785758.3201566,228.959
911,1759785758.093197,1759785758.3367493,243.552
912,1759785758.0951972,1759785758.3210473,225.85
913,1759785758.097197,1759785758.2663016,169.104
914,1759785758.0991971,1759785758.3228369,223.64
915,1759785758.1011972,1759785758.295687,194.49
916,1759785758.103197,1759785758.3292053,226.008
917,1759785758.1051972,1759785758.328822,223.625
918,1759785758.1071973,1759785758.3256614,218.464
919,1759785758.1091971,1759785758.3463674,237.17
920,1759785758.1111972,1759785758.3493586,238.161
921,1759785758.113197,1759785758.31823,205.033
922,1759785758.1151972,1759785758.3558805,240.683
923,1759785758.1171973,1759785758.3114629,194.266
924,1759785758.1191971,1759785758.3595169,240.32
925,1759785758.1211972,1759785758.3099172,188.72
926,1759785758.123197,1759785758.287218,164.021
927,1759785758.1251972,1759785758.299208,174.011
928,1759785758.1271973,1759785758.307638,180.441
929,1759785758.1291971,1759785758.3456256,216.429
930,1759785758.1311972,1759785758.3720338,240.837
931,1759785758.133197,1759785758.2947786,161.581
932,1759785758.1351972,1759785758.3092268,174.03
933,1759785758.1371973,1759785758.3785472,241.35
934,1759785758.139197,1759785758.3891456,249.948
935,1759785758.1411972,1759785758.3588326,217.635
936,1759785758.143197,1759785758.337467,194.27
937,1759785758.1451972,1759785758.3206522,175.455
938,1759785758.1471972,1759785758.33748,190.283
939,1759785758.149197,1759785758.3820963,232.899
940,1759785758.1511972,1759785758.363828,212.631
941,1759785758.1531973,1759785758.3416505,188.453
942,1759785758.1551971,1759785758.3640976,208.901
943,1759785758.1571972,1759785758.3668633,209.666
944,1759785758.159197,1759785758.3534245,194.227
945,1759785758.1611972,1759785758.3989835,237.786
946,1759785758.1631973,1759785758.3904507,227.254
947,1759785758.1651971,1759785758.3689625,203.765
948,1759785758.1671972,1759785758.4176047,250.407
949,1759785758.169197,1759785758.3429477,173.751
950,1759785758.1711972,1759785758.3709834,199.786
951,1759785758.1731973,1759785758.330281,157.084
952,1759785758.1751971,1759785758.4271133,251.916
953,1759785758.1771972,1759785758.3549156,177.718
954,1759785758.179197,1759785758.385656,206.459
955,1759785758.1811972,1759785758.354348,173.151
956,1759785758.1831973,1759785758.4331357,249.939
957,1759785758.185197,1759785758.3388064,153.609
958,1759785758.1871972,1759785758.4132564,226.059
959,1759785758.189197,1759785758.351366,162.169
960,1759785758.1911972,1759785758.3741052,182.908
961,1759785758.1931973,1759785758.421131,227.934
962,1759785758.195197,1759785758.3412006,146.003
963,1759785758.1971972,1759785758.4478648,250.668
964,1759785758.1991973,1759785758.402311,203.114
965,1759785758.2011971,1759785758.4182124,217.015
966,1759785758.2031972,1759785758.4200146,216.817
967,1759785758.205197,1759785758.4426868,237.49
968,1759785758.2071972,1759785758.3932602,186.063
969,1759785758.2091973,1759785758.4349387,225.741
970,1759785758.2111971,1759785758.4339855,222.788
971,1759785758.2131972,1759785758.3962066,183.009
972,1759785758.215197,1759785758.382142,166.945
973,1759785758.2171972,1759785758.386037,168.84
974,1759785758.2191973,1759785758.3879614,168.764
975,1759785758.2211971,1759785758.4557438,234.547
976,1759785758.2231972,1759785758.4578202,234.623
977,1759785758.225197,1759785758.401924,176.727
978,1759785758.2271972,1759785758.3919408,164.744
979,1759785758.2291973,1759785758.4200492,190.852
980,1759785758.231197,1759785758.4092796,178.082
981,1759785758.2331972,1759785758.3849132,151.716
982,1759785758.235197,1759785758.4142554,179.058
983,1759785758.2371972,1759785758.399466,162.269
984,1759785758.2391973,1759785758.411977,172.78
985,1759785758.241197,1759785758.4532619,212.065
986,1759785758.2431972,1759785758.421669,178.472
987,1759785758.245197,1759785758.4266386,181.442
988,1759785758.2471972,1759785758.4857776,238.581
989,1759785758.2491972,1759785758.5014272,252.23
990,1759785758.251197,1759785758.4544568,203.26
991,1759785758.2531972,1759785758.4068916,153.694
992,1759785758.2551973,1759785758.4121578,156.961
993,1759785758.2571971,1759785758.475988,218.791
994,1759785758.2591972,1759785758.457116,197.919
995,1759785758.261197,1759785758.4940133,232.816
996,1759785758.2631972,1759785758.467923,204.726
997,1759785758.2651973,1759785758.4618142,196.617
998,1759785758.2671971,1759785758.525095,257.898
999,1759785758.2691972,1759785758.525367,256.17
1000,1759785758.271197,1759785758.429001,157.804
1001,1759785758.2731972,1759785758.4595659,186.369
1002,1759785758.2751973,1759785758.455126,179.929
1003,1759785758.2771971,1759785758.5139635,236.766
1004,1759785758.2791972,1759785758.4892392,210.042
1005,1759785758.281197,1759785758.5348294,253.632
1006,1759785758.2831972,1759785758.4462297,163.033
1007,1759785758.2851973,1759785758.4426847,157.487
1008,1759785758.287197,1759785758.5077555,220.558
1009,1759785758.2891972,1759785758.475334,186.137
1010,1759785758.291197,1759785758.4788318,187.635
1011,1759785758.2931972,1759785758.4937572,200.56
1012,1759785758.2951972,1759785758.4931104,197.913
1013,1759785758.297197,1759785758.5179946,220.798
1014,1759785758.2991972,1759785758.536789,237.592
1015,1759785758.3011973,1759785758.466068,164.871
1016,1759785758.3031971,1759785758.5393698,236.173
1017,1759785758.3051972,1759785758.526748,221.551
1018,1759785758.307197,1759785758.5333986,226.202
1019,1759785758.3091972,1759785758.481249,172.052
1020,1759785758.3111973,1759785758.4744396,163.242
1021,1759785758.3131971,1759785758.4945226,181.325
1022,1759785758.3151972,1759785758.4744263,159.229
1023,1759785758.317197,1759785758.51101,193.813
1024,1759785758.3191972,1759785758.4721932,152.996
1025,1759785758.3211973,1759785758.5431979,222.001
1026,1759785758.3231971,1759785758.5459664,222.769
1027,1759785758.3251972,1759785758.554727,229.53
1028,1759785758.327197,1759785758.5172765,190.08
1029,1759785758.3291972,1759785758.5428212,213.624
1030,1759785758.3311973,1759785758.545463,214.266
1031,1759785758.333197,1759785758.5690439,235.847
1032,1759785758.3351972,1759785758.5338056,198.608
1033,1759785758.337197,1759785758.534775,197.578
1034,1759785758.3391972,1759785758.51173,172.533
1035,1759785758.3411973,1759785758.5152853,174.088
1036,1759785758.343197,1759785758.5792797,236.083
1037,1759785758.3451972,1759785758.4930968,147.9
1038,1759785758.347197,1759785758.498258,151.061
1039,1759785758.3491971,1759785758.5030084,153.811
1040,1759785758.3511972,1759785758.5565522,205.355
1041,1759785758.353197,1759785758.527153,173.956
1042,1759785758.3551972,1759785758.5636091,208.412
1043,1759785758.3571973,1759785758.5796382,222.441
1044,1759785758.3591971,1759785758.5591326,199.936
1045,1759785758.3611972,1759785758.560449,199.252
1046,1759785758.363197,1759785758.6068225,243.625
1047,1759785758.3651972,1759785758.596434,231.237
1048,1759785758.3671973,1759785758.5235097,156.313
1049,1759785758.3691971,1759785758.5161412,146.944
1050,1759785758.3711972,1759785758.544861,173.664
1051,1759785758.373197,1759785758.5541475,180.95
1052,1759785758.3751972,1759785758.5465508,171.354
1053,1759785758.3771973,1759785758.5930645,215.867
1054,1759785758.3791971,1759785758.5709183,191.721
1055,1759785758.3811972,1759785758.534611,153.414
1056,1759785758.383197,1759785758.5878644,204.667
1057,1759785758.3851972,1759785758.622548,237.351
1058,1759785758.3871973,1759785758.6138718,226.674
1059,1759785758.389197,1759785758.5711422,181.945
1060,1759785758.3911972,1759785758.6359982,244.801
1061,1759785758.393197,1759785758.643978,250.781
1062,1759785758.3951972,1759785758.6495953,254.398
1063,1759785758.3971972,1759785758.5681822,170.985
1064,1759785758.399197,1759785758.5733824,174.185
1065,1759785758.4011972,1759785758.5420883,140.891
1066,1759785758.4031973,1759785758.6470325,243.835
1067,1759785758.4051971,1759785758.6499817,244.785
1068,1759785758.4071972,1759785758.559759,152.562
1069,1759785758.409197,1759785758.6386037,229.407
1070,1759785758.4111972,1759785758.618691,207.494
1071,1759785758.4131973,1759785758.6179173,204.72
1072,1759785758.4151971,1759785758.6194165,204.219
1073,1759785758.4171972,1759785758.6137471,196.55
1074,1759785758.419197,1759785758.6472042,228.007
1075,1759785758.4211972,1759785758.6385787,217.381
1076,1759785758.4231973,1759785758.6214242,198.227
1077,1759785758.4251971,1759785758.6060898,180.893
1078,1759785758.4271972,1759785758.6579657,230.769
1079,1759785758.429197,1759785758.6560626,226.866
1080,1759785758.4311972,1759785758.6355104,204.313
1081,1759785758.4331973,1759785758.6179452,184.748
1082,1759785758.435197,1759785758.647771,212.574
1083,1759785758.4371972,1759785758.6751318,237.935
1084,1759785758.439197,1759785758.6699789,230.782
1085,1759785758.4411972,1759785758.6369445,195.747
1086,1759785758.4431973,1759785758.6651034,221.906
1087,1759785758.445197,1759785758.610889,165.692
1088,1759785758.4471972,1759785758.6752558,228.058
1089,1759785758.4491973,1759785758.6071627,157.966
1090,1759785758.4511971,1759785758.6626866,211.489
1091,1759785758.4531972,1759785758.6398392,186.642
1092,1759785758.455197,1759785758.6634758,208.279
1093,1759785758.4571972,1759785758.642308,185.111
1094,1759785758.4591973,1759785758.6376584,178.461
1095,1759785758.4611971,1759785758.687104,225.907
1096,1759785758.4631972,1759785758.6722357,209.039
1097,1759785758.465197,1759785758.6255462,160.349
1098,1759785758.4671972,1759785758.6260693,158.872
1099,1759785758.4691973,1759785758.6751385,205.941
1100,1759785758.4711971,1759785758.639503,168.306
1101,1759785758.4731972,1759785758.6334472,160.25
1102,1759785758.475197,1759785758.647626,172.429
1103,1759785758.4771972,1759785758.7156427,238.445
1104,1759785758.4791973,1759785758.6910572,211.86
1105,1759785758.481197,1759785758.6692312,188.034
1106,1759785758.4831972,1759785758.698122,214.925
1107,1759785758.485197,1759785758.7450516,259.855
1108,1759785758.4871972,1759785758.7231455,235.948
1109,1759785758.4891973,1759785758.7130637,223.866
1110,1759785758.491197,1759785758.6764746,185.277
1111,1759785758.4931972,1759785758.6646168,171.42
1112,1759785758.495197,1759785758.7093449,214.148
1113,1759785758.4971972,1759785758.6748052,177.608
1114,1759785758.4991972,1759785758.6856217,186.425
1115,1759785758.501197,1759785758.7356412,234.444
1116,1759785758.5031972,1759785758.662406,159.209
1117,1759785758.5051973,1759785758.7523134,247.116
1118,1759785758.5071971,1759785758.7421348,234.938
1119,1759785758.5091972,1759785758.6853793,176.182
1120,1759785758.511197,1759785758.7575676,246.371
1121,1759785758.5131972,1759785758.7068694,193.672
1122,1759785758.5151973,1759785758.6571727,141.975
1123,1759785758.5171971,1759785758.7463832,229.186
1124,1759785758.5191972,1759785758.6874483,168.251
1125,1759785758.521197,1759785758.749107,227.91
1126,1759785758.5231972,1759785758.7279477,204.75
1127,1759785758.5251973,1759785758.6967678,171.571
1128,1759785758.5271971,1759785758.7412744,214.077
1129,1759785758.5291972,1759785758.7491436,219.946
1130,1759785758.531197,1759785758.7313654,200.168
1131,1759785758.5331972,1759785758.6913247,158.128
1132,1759785758.5351973,1759785758.6972783,162.081
1133,1759785758.537197,1759785758.698719,161.522
1134,1759785758.5391972,1759785758.7480338,208.837
1135,1759785758.541197,1759785758.7634327,222.236
1136,1759785758.5431972,1759785758.7644458,221.249
1137,1759785758.5451972,1759785758.766098,220.901
1138,1759785758.547197,1759785758.7702353,223.038
1139,1759785758.5491972,1759785758.7726169,223.42
1140,1759785758.5511973,1759785758.7348535,183.656
1141,1759785758.5531971,1759785758.7409904,187.793
1142,1759785758.5551972,1759785758.7790911,223.894
1143,1759785758.557197,1759785758.7450821,187.885
1144,1759785758.5591972,1759785758.8113408,252.144
1145,1759785758.5611973,1759785758.7440252,182.828
1146,1759785758.5631971,1759785758.7636902,200.493
1147,1759785758.5651972,1759785758.7861748,220.978
1148,1759785758.567197,1759785758.7749028,207.706
1149,1759785758.5691972,1759785758.709474,140.277
1150,1759785758.5711973,1759785758.7969687,225.771
1151,1759785758.5731971,1759785758.7666178,193.421
1152,1759785758.5751972,1759785758.7487223,173.525
1153,1759785758.577197,1759785758.8288543,251.657
1154,1759785758.5791972,1759785758.741337,162.14
1155,1759785758.5811973,1759785758.7656178,184.421
1156,1759785758.583197,1759785758.7510884,167.891
1157,1759785758.5851972,1759785758.7579157,172.719
1158,1759785758.587197,1759785758.7708454,183.648
1159,1759785758.5891972,1759785758.7977247,208.528
1160,1759785758.5911973,1759785758.838354,247.157
1161,1759785758.593197,1759785758.7733083,180.111
1162,1759785758.5951972,1759785758.7601812,164.984
1163,1759785758.597197,1759785758.8328872,235.69
1164,1759785758.5991971,1759785758.8276887,228.492
1165,1759785758.6011972,1759785758.7976341,196.437
1166,1759785758.603197,1759785758.8298795,226.682
1167,1759785758.6051972,1759785758.766643,161.446
1168,1759785758.6071973,1759785758.8264794,219.282
1169,1759785758.6091971,1759785758.7503953,141.198
1170,1759785758.6111972,1759785758.8180935,206.896
1171,1759785758.613197,1759785758.760182,146.985
1172,1759785758.6151972,1759785758.7710361,155.839
1173,1759785758.6171973,1759785758.8513412,234.144
1174,1759785758.6191971,1759785758.8415816,222.385
1175,1759785758.6211972,1759785758.831042,209.845
1176,1759785758.623197,1759785758.8750894,251.892
1177,1759785758.6251972,1759785758.8626332,237.436
1178,1759785758.6271973,1759785758.8470962,219.899
1179,1759785758.6291971,1759785758.8169417,187.745
1180,1759785758.6311972,1759785758.844452,213.255
1181,1759785758.633197,1759785758.8333347,200.138
1182,1759785758.6351972,1759785758.8714688,236.272
